FCT_ORDER_ID,FCT_CLIENT_ID,FCT_DAILY_BUDGET,DIM_TENANT_NAME,DIM_CUSTOMER_NAME,DIM_PRODUCT_FAMILY,DIM_DEVICE,DIM_GEO_TYPE,DIM_COUNTRY_CODE,DIM_REVENUE_TYPE,DIM_BILLING_TYPE,DIM_INDUSTRY_SECTOR_CODE,DIM_F11_ID,DIM_SALESPERSON_NAME,DIM_SALESPERSON_DEPARTMENT,DIM_SALESPERSON_TEAM,DIM_PRODUCT_KEY,DIM_DAY
10031,1031,125.04,Acme Digital GmbH,Volkswagen,Search Boost,Multiscreen,NATIONAL,AT,AGENCY,Fixed,FINANCE,SEAR-AT-10031,Anna Mueller,Global Accounts,Team Beta,SEAR-AT,2025-09-01
10031,1031,125.04,Acme Digital GmbH,Volkswagen,Search Boost,Multiscreen,NATIONAL,AT,AGENCY,Fixed,FINANCE,SEAR-AT-10031,Anna Mueller,Global Accounts,Team Beta,SEAR-AT,2025-09-02
10031,1031,125.04,Acme Digital GmbH,Volkswagen,Search Boost,Multiscreen,NATIONAL,AT,AGENCY,Fixed,FINANCE,SEAR-AT-10031,Anna Mueller,Global Accounts,Team Beta,SEAR-AT,2025-09-03
10031,1031,125.04,Acme Digital GmbH,Volkswagen,Search Boost,Multiscreen,NATIONAL,AT,AGENCY,Fixed,FINANCE,SEAR-AT-10031,Anna Mueller,Global Accounts,Team Beta,SEAR-AT,2025-09-04
10031,1031,125.04,Acme Digital GmbH,Volkswagen,Search Boost,Multiscreen,NATIONAL,AT,AGENCY,Fixed,FINANCE,SEAR-AT-10031,Anna Mueller,Global Accounts,Team Beta,SEAR-AT,2025-09-05
10031,1031,125.04,Acme Digital GmbH,Volkswagen,Search Boost,Multiscreen,NATIONAL,AT,AGENCY,Fixed,FINANCE,SEAR-AT-10031,Anna Mueller,Global Accounts,Team Beta,SEAR-AT,2025-09-06
10031,1031,125.04,Acme Digital GmbH,Volkswagen,Search Boost,Multiscreen,NATIONAL,AT,AGENCY,Fixed,FINANCE,SEAR-AT-10031,Anna Mueller,Global Accounts,Team Beta,SEAR-AT,2025-09-07
10031,1031,125.04,Acme Digital GmbH,Volkswagen,Search Boost,Multiscreen,NATIONAL,AT,AGENCY,Fixed,FINANCE,SEAR-AT-10031,Anna Mueller,Global Accounts,Team Beta,SEAR-AT,2025-09-08
10031,1031,125.04,Acme Digital GmbH,Volkswagen,Search Boost,Multiscreen,NATIONAL,AT,AGENCY,Fixed,FINANCE,SEAR-AT-10031,Anna Mueller,Global Accounts,Team Beta,SEAR-AT,2025-09-09
10031,1031,125.04,Acme Digital GmbH,Volkswagen,Search Boost,Multiscreen,NATIONAL,AT,AGENCY,Fixed,FINANCE,SEAR-AT-10031,Anna Mueller,Global Accounts,Team Beta,SEAR-AT,2025-09-10
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-15
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-16
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-17
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-18
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-19
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-20
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-21
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-22
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-23
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-24
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-25
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-26
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-27
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-28
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-29
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-30
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-05-31
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-01
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-02
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-03
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-04
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-05
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-06
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-07
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-08
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-09
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-10
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-11
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-12
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-13
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-14
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-15
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-16
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-17
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-18
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-19
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-20
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-21
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-22
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-23
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-24
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-25
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-26
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-27
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-28
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-29
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-06-30
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-01
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-02
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-03
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-04
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-05
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-06
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-07
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-08
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-09
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-10
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-11
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-12
10032,1032,403.78,TechAds International,Volkswagen,Native Ads,Tablet,REGIONAL,UK,RESELLER,CPC,RETAIL,NATI-UK-10032,Marco Rossi,UNKNOWN,UNKNOWN,NATI-UK,2025-07-13
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-19
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-20
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-21
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-22
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-23
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-24
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-25
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-26
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-27
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-28
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-29
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-30
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-01-31
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-01
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-02
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-03
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-04
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-05
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-06
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-07
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-08
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-09
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-10
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-11
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-12
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-13
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-14
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-15
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-16
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-17
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-18
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-19
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-20
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-21
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-22
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-23
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-24
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-25
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-26
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-27
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-02-28
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-01
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-02
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-03
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-04
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-05
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-06
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-07
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-08
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-09
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-10
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-11
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-12
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-13
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-14
10033,1033,477.04,TechAds International,Porsche,Traffic Booster,CTV,NATIONAL,FR,RESELLER,Traffic,HEALTHCARE,TRAF-FR-10033,John Smith,Global Accounts,UNKNOWN,TRAF-FR,2025-03-15
