profile_id,reported_date,product_group,gross_bookings_usd
7593717121340873,2018-07-09,Yearly Monthly Billing,9.99
7593717121340873,2018-08-08,Yearly Monthly Billing,9.99
7593717121340873,2018-09-04,Yearly Monthly Billing,9.99
8475170398418517,2017-07-12,Yearly,128.6359451
2396738576755222,2017-07-26,Yearly,114.9697732
6215527867344158,2017-05-16,Yearly,119.999155
1908277077806051,2017-06-05,Yearly,119.99
4070770507460965,2017-09-13,Yearly,169.7583733
9202867146291209,2017-12-27,Yearly Monthly Billing,9.99
9202867146291209,2018-01-27,Yearly Monthly Billing,9.99
8063007686156699,2017-02-02,Yearly,93.66185309
4551838915425173,2017-07-18,Yearly,119.9992507
9873982707033847,2017-03-19,Yearly,119.99
9873982707033847,2019-10-01,Yearly,179.99
9873982707033847,2020-10-18,Yearly,179.99
9873982707033847,2021-10-18,Yearly,179.99
5032328190299037,2021-08-24,Yearly,118.4959303
5032328190299037,2017-01-13,Monthly,21.34137543
7270937881912106,2017-01-18,Monthly,20.08542199
7270937881912106,2017-02-18,Monthly,20.08542199
7270937881912106,2017-03-18,Monthly,20.08542199
7270937881912106,2017-04-18,Monthly,20.08542199
2379307966616433,2017-07-20,Monthly,19.46819486
2379307966616433,2017-08-20,Monthly,19.22617786
4084643721018613,2017-12-31,Yearly Monthly Billing,10.03616983
4084643721018613,2018-02-28,Yearly Monthly Billing,10.235088
4084643721018613,2018-03-28,Yearly Monthly Billing,10.045278
4084643721018613,2018-04-28,Yearly Monthly Billing,9.7370865
4084643721018613,2018-05-28,Yearly Monthly Billing,9.66890475
4084643721018613,2018-06-28,Yearly Monthly Billing,9.70362
4084643721018613,2018-07-28,Yearly Monthly Billing,9.64343025
4084643721018613,2018-08-28,Yearly Monthly Billing,9.61595775
4084643721018613,2018-09-28,Yearly Monthly Billing,9.4453785
4084643721018613,2018-10-28,Yearly Monthly Billing,9.41116275
4084643721018613,2018-11-28,Yearly Monthly Billing,9.5113125
5386737568814527,2017-12-09,Yearly,119.9987484
2427933999169847,2017-12-22,Yearly,127.8916631
9.76975E+15,2017-10-29,Yearly,119.9988747
9.76975E+15,2018-10-29,Yearly,119.9988747
1595421420496873,2017-04-20,Yearly,119.99
1595421420496873,2018-09-18,Yearly Monthly Billing,9.99
1595421420496873,2018-10-18,Yearly Monthly Billing,9.99
1595421420496873,2018-11-18,Yearly Monthly Billing,9.99
1595421420496873,2018-12-18,Yearly Monthly Billing,9.99
1595421420496873,2019-01-18,Yearly Monthly Billing,9.99
1595421420496873,2019-02-18,Yearly Monthly Billing,9.99
1595421420496873,2019-03-18,Yearly Monthly Billing,9.99
1595421420496873,2019-04-18,Yearly Monthly Billing,9.99
1595421420496873,2019-05-18,Yearly Monthly Billing,9.99
1595421420496873,2019-06-18,Yearly Monthly Billing,9.99
1595421420496873,2019-07-19,Yearly Monthly Billing,9.99
2281752750756317,2017-08-25,Yearly,119.99
528527375808975,2017-06-06,Yearly,119.9981699
148288047839697,2017-02-14,Yearly,109.0818182
8980421218794404,2017-11-19,Yearly Monthly Billing,9.99
8980421218794404,2017-12-19,Yearly Monthly Billing,9.99
8980421218794404,2018-01-19,Yearly Monthly Billing,9.99
6692493823451865,2017-06-30,Yearly,119.9993536
2822963975314548,2017-06-04,Yearly,179.99
3404868007275862,2017-04-10,Yearly,119.99
5160496347427573,2017-09-05,Yearly,119.9975712
7.22361E+15,2017-02-17,Weekly,5.168499429
3479086977453272,2017-11-05,Yearly Monthly Billing,9.99
3479086977453272,2017-12-05,Yearly Monthly Billing,9.99
3479086977453272,2018-01-05,Yearly Monthly Billing,9.99
3479086977453272,2018-03-05,Yearly Monthly Billing,9.99
3479086977453272,2018-04-05,Yearly Monthly Billing,8.256198347
3479086977453272,2018-05-10,Yearly Monthly Billing,8.256198347
3479086977453272,2018-06-09,Yearly Monthly Billing,8.256198347
3479086977453272,2018-07-05,Yearly Monthly Billing,8.256198347
3479086977453272,2018-08-05,Yearly Monthly Billing,8.256198347
3479086977453272,2018-09-14,Yearly Monthly Billing,8.256198347
3479086977453272,2018-10-13,Yearly Monthly Billing,8.256198347
5935271770024843,2017-10-26,Yearly Monthly Billing,9.99
5935271770024843,2017-11-26,Yearly Monthly Billing,9.99
7971210041224337,2017-05-15,Yearly,119.99
742785837287871,2017-10-26,Yearly Monthly Billing,9.99
742785837287871,2017-12-03,Yearly Monthly Billing,9.99
742785837287871,2018-01-01,Yearly Monthly Billing,9.99
742785837287871,2018-01-26,Yearly Monthly Billing,9.99
2.54007E+15,2017-12-08,Yearly,119.9985108
2735658642289228,2017-01-28,Yearly,119.99
2735658642289228,2018-01-28,Yearly,119.99
2735658642289228,2020-01-28,Yearly,119.99
2371704197472761,2017-08-30,Yearly,119.9985459
5525329249575768,2017-01-23,Monthly,18.527432
3332668704757917,2017-12-27,Yearly,79.99607843
480699594983888,2017-11-05,Yearly,119.9989207
480699594983888,2018-11-05,Yearly,119.9989207
480699594983888,2019-11-05,Yearly,119.9989207
480699594983888,2020-11-05,Yearly,119.9989207
8239463624084473,2017-02-20,Monthly,17.56427132
8239463624084473,2017-03-20,Monthly,18.01825909
8239463624084473,2017-04-20,Monthly,18.53948595
8239463624084473,2017-05-20,Monthly,18.73855992
8239463624084473,2017-06-20,Monthly,19.34090322
8239463624084473,2017-07-20,Monthly,19.62852793
8239463624084473,2017-08-20,Monthly,19.38451777
8239463624084473,2017-09-20,Monthly,19.1652886
8239463624084473,2017-10-20,Monthly,19.53601223
8239463624084473,2017-11-20,Monthly,19.67792471
8239463624084473,2017-12-20,Monthly,19.91641575
8239463624084473,2018-01-20,Monthly,19.91641684
8239463624084473,2018-03-20,Monthly,19.93449058
8239463624084473,2018-04-20,Monthly,19.3228957
7816769988480753,2017-08-27,Yearly,119.99
4722016074226994,2017-08-19,Yearly,119.99
9095851951097609,2020-04-06,Yearly,176.8245125
9095851951097609,2017-09-18,Yearly,120.6437192
9095851951097609,2018-09-18,Yearly,120.6437192
2934403942106295,2017-12-06,Monthly,20.25114543
2934403942106295,2018-01-06,Monthly,20.25114654
2934403942106295,2018-03-06,Monthly,20.26952403
2934403942106295,2019-08-25,Yearly,164.2885194
2934403942106295,2020-08-25,Yearly,175.9409813
1618104846331495,2017-02-12,Yearly,104.3391304
1.55993E+15,2017-12-11,Monthly,19.99
1.55993E+15,2018-01-11,Monthly,19.99
6442480044258137,2018-04-16,Monthly,19.31543886
6442480044258137,2018-05-16,Monthly,19.18018686
6442480044258137,2018-06-16,Monthly,19.24905143
6442480044258137,2018-07-16,Monthly,19.12965314
6442480044258137,2018-08-16,Monthly,19.075156
6442480044258137,2018-09-16,Monthly,18.73677829
6442480044258137,2018-10-16,Monthly,18.66890457
6442480044258137,2018-11-16,Monthly,18.86757143
6442480044258137,2018-12-16,Monthly,18.80448686
6442480044258137,2019-01-16,Monthly,18.67088629
6442480044258137,2019-02-16,Monthly,18.45454914
6442480044258137,2017-12-09,Monthly,19.90954031
6442480044258137,2018-01-09,Monthly,19.9095414
6442480044258137,2018-02-09,Monthly,20.30414994
6442480044258137,2018-03-09,Monthly,19.9276089
4497462026389246,2017-11-07,Yearly,104.3391304
9282697959637045,2017-01-29,Yearly,132
6796610598885074,2017-08-15,Yearly,119.9982384
2334388306231083,2017-11-24,Yearly,58.09324301
2334388306231083,2019-11-24,Yearly,107.7471179
3310394444437465,2017-08-20,Yearly,114.4636313
3310394444437465,2020-07-27,Yearly Monthly Billing,14.37051225
3310394444437465,2020-08-27,Yearly Monthly Billing,13.92473875
3310394444437465,2020-09-27,Yearly Monthly Billing,14.09902125
3310394444437465,2020-10-27,Yearly Monthly Billing,14.41792575
3310394444437465,2020-11-27,Yearly Monthly Billing,14.489046
3310394444437465,2020-12-27,Yearly Monthly Billing,14.78749125
3310394444437465,2021-01-27,Yearly Monthly Billing,15.0932975
3310394444437465,2021-02-27,Yearly Monthly Billing,14.58206707
3310394444437465,2021-03-27,Yearly Monthly Billing,14.65789488
3310394444437465,2021-04-27,Yearly Monthly Billing,14.94135146
3310394444437465,2021-05-27,Yearly Monthly Billing,14.66190805
2135974077889605,2017-03-22,Yearly,119.9988592
7749526958740449,2017-08-16,Yearly,119.9979381
7749526958740449,2018-08-16,Yearly,119.9979381
7749526958740449,2019-08-16,Yearly,119.9979381
7749526958740449,2020-08-16,Yearly,119.9979381
7749526958740449,2021-08-16,Yearly,119.9979381
4433663810193796,2017-11-12,Yearly,109.5666624
4168525607851566,2017-03-20,Weekly,5.367619714
4168525607851566,2017-03-27,Weekly,5.367619714
4168525607851566,2017-04-03,Weekly,5.352945
4168525607851566,2017-04-10,Weekly,5.352945
4168525607851566,2017-04-17,Weekly,5.352945
4168525607851566,2017-04-24,Weekly,5.352945
4168525607851566,2017-05-01,Weekly,5.352945
4168525607851566,2017-05-08,Weekly,5.380299
4168525607851566,2017-05-15,Weekly,5.380299
4168525607851566,2017-05-22,Weekly,5.380299
4168525607851566,2017-05-29,Weekly,5.380299
4168525607851566,2017-06-05,Weekly,5.441575286
4168525607851566,2017-06-12,Weekly,5.441575286
4168525607851566,2017-06-19,Weekly,5.441575286
4168525607851566,2017-06-26,Weekly,5.441575286
4168525607851566,2017-07-03,Weekly,5.368409571
4168525607851566,2017-07-10,Weekly,5.368409571
4168525607851566,2017-07-17,Weekly,5.368409571
4168525607851566,2017-07-24,Weekly,5.368409571
4168525607851566,2017-07-31,Weekly,5.368409571
4168525607851566,2017-08-07,Weekly,5.517858857
4168525607851566,2017-08-14,Weekly,5.517858857
4168525607851566,2017-08-21,Weekly,5.517858857
4168525607851566,2017-08-28,Weekly,5.517858857
4168525607851566,2018-12-15,Weekly,5.449614
4168525607851566,2018-12-22,Weekly,5.449614
4168525607851566,2018-12-29,Weekly,5.449614
4168525607851566,2019-01-05,Weekly,5.470295647
4168525607851566,2019-01-12,Weekly,5.470295647
4168525607851566,2019-01-19,Weekly,5.470295647
4168525607851566,2019-01-26,Weekly,5.470295647
4168525607851566,2019-02-02,Weekly,5.436781412
4168525607851566,2019-02-09,Weekly,5.436781412
4168525607851566,2019-02-16,Weekly,5.436781412
4168525607851566,2019-02-23,Weekly,5.436781412
4168525607851566,2019-03-02,Weekly,5.358373882
4168525607851566,2019-03-09,Weekly,5.358373882
4168525607851566,2019-03-16,Weekly,5.358373882
4168525607851566,2019-03-23,Weekly,5.358373882
4168525607851566,2019-03-30,Weekly,5.358373882
4168525607851566,2019-04-06,Weekly,5.238893765
4168525607851566,2019-04-13,Weekly,5.238893765
4168525607851566,2019-04-20,Weekly,5.238893765
4168525607851566,2019-04-27,Weekly,5.238893765
4168525607851566,2019-05-04,Weekly,5.238063176
4168525607851566,2019-05-11,Weekly,5.238063176
4168525607851566,2019-05-18,Weekly,5.238063176
4168525607851566,2019-05-25,Weekly,5.238063176
4168525607851566,2019-06-01,Weekly,5.238063176
4168525607851566,2019-06-08,Weekly,5.165552824
4168525607851566,2019-06-15,Weekly,5.165552824
4168525607851566,2019-06-22,Weekly,5.165552824
4168525607851566,2019-06-29,Weekly,5.165552824
4168525607851566,2019-07-06,Weekly,5.004211059
4168525607851566,2019-07-13,Weekly,5.004211059
4168525607851566,2019-07-20,Weekly,5.004211059
4168525607851566,2019-07-27,Weekly,5.004211059
4168525607851566,2019-08-03,Weekly,5.102718824
4168525607851566,2019-08-10,Weekly,5.102718824
4168525607851566,2019-08-17,Weekly,5.102718824
4168525607851566,2019-08-24,Weekly,5.102718824
4168525607851566,2019-08-31,Weekly,5.102718824
4168525607851566,2019-09-07,Weekly,5.316304588
4168525607851566,2019-09-14,Weekly,5.316304588
4168525607851566,2019-09-21,Weekly,5.316304588
4168525607851566,2017-09-08,Weekly,5.466850714
4168525607851566,2017-09-15,Weekly,5.466850714
4168525607851566,2017-09-22,Weekly,5.466850714
4168525607851566,2017-09-29,Weekly,5.466850714
4168525607851566,2017-10-06,Weekly,5.604078
4168525607851566,2017-10-13,Weekly,5.604078
4168525607851566,2017-10-20,Weekly,5.604078
4168525607851566,2017-10-27,Weekly,5.604078
4168525607851566,2017-11-03,Weekly,5.572359
4168525607851566,2017-11-10,Weekly,5.572359
4168525607851566,2017-11-17,Weekly,5.572359
4168525607851566,2017-11-24,Weekly,5.572359
4168525607851566,2017-12-01,Weekly,5.652899531
4168525607851566,2017-12-08,Weekly,5.652899531
4168525607851566,2017-12-15,Weekly,5.652899531
4168525607851566,2017-12-22,Weekly,5.652899531
4168525607851566,2017-12-29,Weekly,5.652899531
4168525607851566,2018-01-05,Weekly,5.652899631
4168525607851566,2018-01-12,Weekly,5.652899631
4168525607851566,2018-01-19,Weekly,5.652899631
4168525607851566,2018-01-26,Weekly,5.652899631
4168525607851566,2018-02-02,Weekly,5.829852429
4168525607851566,2018-02-09,Weekly,5.829852429
4168525607851566,2018-02-16,Weekly,5.829852429
4168525607851566,2018-02-23,Weekly,5.829852429
4168525607851566,2018-03-02,Weekly,5.697738429
4168525607851566,2018-03-09,Weekly,5.697738429
4168525607851566,2018-03-16,Weekly,5.697738429
4168525607851566,2018-03-23,Weekly,5.697738429
4168525607851566,2018-03-30,Weekly,5.697738429
4168525607851566,2018-04-06,Weekly,5.549120571
4168525607851566,2018-04-13,Weekly,5.549120571
4168525607851566,2018-04-20,Weekly,5.549120571
4168525607851566,2018-04-27,Weekly,5.549120571
4168525607851566,2018-05-04,Weekly,5.458287
4168525607851566,2018-05-11,Weekly,5.458287
4168525607851566,2018-05-18,Weekly,5.458287
4168525607851566,2018-05-25,Weekly,5.458287
4168525607851566,2018-06-01,Weekly,5.442614571
4168525607851566,2018-06-08,Weekly,5.442614571
4168525607851566,2018-06-15,Weekly,5.442614571
4168525607851566,2018-06-22,Weekly,5.442614571
4168525607851566,2018-06-29,Weekly,5.442614571
4168525607851566,2018-07-06,Weekly,5.344838571
4168525607851566,2018-07-13,Weekly,5.344838571
4168525607851566,2018-07-20,Weekly,5.344838571
4168525607851566,2018-07-27,Weekly,5.344838571
4168525607851566,2018-08-03,Weekly,5.414553857
4168525607851566,2018-08-10,Weekly,5.414553857
4168525607851566,2018-08-17,Weekly,5.414553857
4168525607851566,2018-08-24,Weekly,5.414553857
4168525607851566,2018-08-31,Weekly,5.414553857
4168525607851566,2018-09-07,Weekly,5.328043714
4168525607851566,2018-09-14,Weekly,5.328043714
4168525607851566,2018-09-21,Weekly,5.328043714
4168525607851566,2018-09-28,Weekly,5.328043714
4168525607851566,2018-10-05,Weekly,5.276910857
4168525607851566,2018-10-12,Weekly,5.276910857
4168525607851566,2018-10-19,Weekly,5.276910857
4168525607851566,2018-10-26,Weekly,5.276910857
4168525607851566,2018-11-02,Weekly,5.268430286
4168525607851566,2018-11-09,Weekly,5.268430286
4168525607851566,2018-11-16,Weekly,5.268430286
4168525607851566,2018-11-23,Weekly,5.268430286
4168525607851566,2018-11-30,Weekly,5.268430286
4168525607851566,2018-12-07,Weekly,5.455127571
8656871979676672,2017-02-18,Yearly,119.998126
4935266330852228,2017-11-17,Yearly,119.9987268
7984281716289765,2017-04-01,Monthly,19.99
7984281716289765,2017-05-01,Monthly,19.99
7984281716289765,2020-09-01,Monthly,14.99
7984281716289765,2021-11-27,Yearly,39
2294064294597624,2017-11-22,Yearly,119.99
2107248782209898,2017-05-12,Weekly,5
2107248782209898,2017-05-19,Weekly,5
2107248782209898,2017-05-26,Weekly,5
2107248782209898,2017-06-02,Weekly,5
2107248782209898,2017-06-09,Weekly,5
2107248782209898,2017-06-16,Weekly,5
2107248782209898,2017-06-23,Weekly,5
2107248782209898,2017-06-30,Weekly,5
2107248782209898,2017-07-07,Weekly,5
2107248782209898,2017-07-14,Weekly,5
2107248782209898,2017-07-21,Weekly,5
2107248782209898,2017-07-28,Weekly,5
2107248782209898,2017-08-04,Weekly,5
2107248782209898,2017-08-11,Weekly,5
2107248782209898,2017-08-18,Weekly,5
2107248782209898,2017-08-25,Weekly,5
2107248782209898,2017-09-01,Weekly,5
2107248782209898,2017-09-08,Weekly,5
2107248782209898,2017-09-15,Weekly,5
2107248782209898,2017-09-22,Weekly,5
2107248782209898,2017-09-29,Weekly,5
2107248782209898,2017-10-06,Weekly,5
366430665396383,2017-03-03,Yearly,109.92463
3953690578431004,2017-05-14,Yearly,119.99
3453910995173157,2018-08-19,Yearly,119.9965586
3453910995173157,2017-05-15,Yearly,119.9980283
3453910995173157,2018-05-15,Yearly,119.9980283
3788435365638902,2017-11-19,Yearly,178.6494841
3788435365638902,2017-12-02,Yearly,180.8146668
3788435365638902,2018-12-02,Yearly,170.7857331
6715776150513013,2017-05-02,Yearly,179.99
7340501071191023,2017-09-26,Monthly,18.23176
7340501071191023,2017-10-26,Monthly,18.66801
7798471890796379,2017-01-07,Yearly,119.9975659
6732194380687678,2017-02-18,Yearly,119.998126
4325465668326454,2017-11-17,Yearly,119.9987268
9392397934786758,2017-03-06,Yearly,119.9975724
3059484020740889,2017-09-09,Yearly,124.4307692
635209029421251,2017-07-13,Yearly,128.4814961
3136288146655719,2017-05-12,Yearly,119.9982399
3136288146655719,2018-05-12,Yearly,119.9982399
3136288146655719,2019-05-12,Yearly,119.9982399
4077286064362801,2017-01-28,Monthly,17.96
4077286064362801,2017-02-28,Monthly,17.96
7284145181614724,2017-08-30,Yearly,119.9985459
342959035454782,2017-11-23,Yearly,60
3756231298910043,2017-07-04,Yearly,119.9990045
3756231298910043,2018-07-04,Yearly,119.9990045
2887157396930853,2017-11-30,Yearly,119.9989666
6957446220693286,2017-01-23,Yearly,102.3064516
1332870159197499,2017-08-01,Yearly,119.9984137
3370457135678125,2017-10-24,Yearly,119.9980631
7.55548E+15,2017-02-12,Yearly,120.351367
8683166202118322,2017-03-18,Yearly,119.9991365
8383025044382381,2017-02-08,Yearly,119.9986453
8383025044382381,2018-02-08,Yearly,119.9986453
4438258251659144,2017-10-09,Yearly,114.4278829
4438258251659144,2020-02-07,Yearly Monthly Billing,13.33904492
4438258251659144,2020-03-07,Yearly Monthly Billing,13.09316056
4438258251659144,2020-04-02,Yearly Monthly Billing,13.39042194
4438258251659144,2020-05-02,Yearly Monthly Billing,13.60149081
4438258251659144,2020-06-02,Yearly Monthly Billing,14.13859218
4438258251659144,2020-07-02,Yearly Monthly Billing,14.34808952
4438258251659144,2020-08-02,Yearly Monthly Billing,14.06194976
4438258251659144,2020-09-07,Yearly Monthly Billing,14.25440202
4438258251659144,2020-10-06,Yearly Monthly Billing,14.44987645
4438258251659144,2020-11-02,Yearly Monthly Billing,14.69842032
4438258251659144,2020-12-02,Yearly Monthly Billing,14.65985734
4438258251659144,2021-01-02,Yearly Monthly Billing,14.51177065
4438258251659144,2021-02-02,Yearly Monthly Billing,14.19528823
4438258251659144,2021-03-03,Yearly Monthly Billing,14.57620347
4438258251659144,2021-04-02,Yearly Monthly Billing,14.67823218
4438258251659144,2021-05-02,Yearly Monthly Billing,14.38556452
4438258251659144,2021-06-02,Yearly Monthly Billing,14.21608081
4438258251659144,2021-07-02,Yearly Monthly Billing,14.173045
4438258251659144,2021-08-02,Yearly Monthly Billing,14.11646984
4438258251659144,2021-09-02,Yearly Monthly Billing,14.01444113
4438258251659144,2021-10-02,Yearly Monthly Billing,13.60983202
4438258251659144,2021-11-02,Yearly Monthly Billing,13.63981202
4438258251659144,2021-12-02,Yearly Monthly Billing,13.63570185
3374613927178337,2017-06-07,Yearly,119.9986707
8307904686754274,2017-10-11,Yearly Monthly Billing,9.99
8307904686754274,2017-11-11,Yearly Monthly Billing,9.99
5325598234495957,2017-10-16,Monthly,10.28608
5325598234495957,2017-11-16,Monthly,10.37714286
5325598234495957,2017-12-16,Monthly,10.59442253
5325598234495957,2018-01-16,Monthly,10.59440205
5325598234495957,2018-02-16,Monthly,10.67446857
5325598234495957,2018-03-16,Monthly,10.43602286
5325598234495957,2018-04-16,Monthly,9.911954286
5325598234495957,2018-04-20,Monthly,11.56523729
5325598234495957,2018-05-20,Monthly,11.38047
5325598234495957,2018-06-20,Monthly,11.58443943
328816149156813,2017-06-26,Yearly,119.99
328816149156813,2019-06-26,Yearly,119.99
3981422524150885,2017-04-01,Yearly,179.99
2260506886396443,2017-09-05,Monthly,20.2161
2260506886396443,2017-10-05,Monthly,20.1766
9968720675810138,2017-03-17,Weekly,5.367619714
9968720675810138,2017-03-24,Weekly,5.367619714
9968720675810138,2017-03-31,Weekly,5.367619714
9968720675810138,2017-04-07,Weekly,5.352945
9242719088764241,2022-01-13,3 Months,33.454882
9242719088764241,2022-01-13,3 Months,33.454882
9242719088764241,2017-11-18,Yearly,110.8361449
1274653928812259,2017-06-19,Yearly,119.9987079
6148161577936168,2017-12-02,Yearly,119.9983754
6148161577936168,2018-12-04,Yearly,119.9898039
6148161577936168,2019-12-04,Yearly,119.9898039
7201385414983266,2017-10-16,Yearly Monthly Billing,9.99
7201385414983266,2017-11-16,Yearly Monthly Billing,9.99
7201385414983266,2017-12-16,Yearly Monthly Billing,9.99
7201385414983266,2018-01-16,Yearly Monthly Billing,9.99
7201385414983266,2018-03-16,Yearly Monthly Billing,9.99
7201385414983266,2018-04-16,Yearly Monthly Billing,9.99
7201385414983266,2018-05-16,Yearly Monthly Billing,9.99
7201385414983266,2018-06-16,Yearly Monthly Billing,9.99
7201385414983266,2018-07-16,Yearly Monthly Billing,9.99
7201385414983266,2018-08-16,Yearly Monthly Billing,9.99
7201385414983266,2018-09-16,Yearly Monthly Billing,9.99
7201385414983266,2018-10-16,Yearly Monthly Billing,9.99
7201385414983266,2018-11-16,Yearly Monthly Billing,9.99
7201385414983266,2018-12-16,Yearly Monthly Billing,9.99
7201385414983266,2019-01-16,Yearly Monthly Billing,9.99
7201385414983266,2019-02-16,Yearly Monthly Billing,9.99
7201385414983266,2019-03-16,Yearly Monthly Billing,9.99
7201385414983266,2019-04-16,Yearly Monthly Billing,9.99
7201385414983266,2019-05-16,Yearly Monthly Billing,9.99
7201385414983266,2019-06-16,Yearly Monthly Billing,9.99
7357957340665452,2017-08-11,Monthly,19.99
7357957340665452,2017-09-11,Monthly,19.99
7357957340665452,2017-10-11,Monthly,19.99
7357957340665452,2017-11-11,Monthly,19.99
7357957340665452,2017-12-11,Monthly,19.99
7357957340665452,2018-01-11,Monthly,19.99
7357957340665452,2018-03-11,Monthly,19.99
7357957340665452,2018-04-11,Monthly,19.99
7357957340665452,2018-05-11,Monthly,19.99
7357957340665452,2018-06-11,Monthly,19.99
7357957340665452,2018-07-11,Monthly,19.99
5977625146426209,2017-10-08,Monthly,19.99
5977625146426209,2018-03-18,Monthly,19.99
5977625146426209,2018-04-18,Monthly,19.99
5977625146426209,2018-06-24,Monthly,19.99
5.93297E+15,2017-06-16,Yearly,119.9988313
6.91422E+15,2017-11-08,Monthly,10.25394943
6.91422E+15,2017-12-08,Monthly,10.30904056
9543088848777363,2017-05-20,Weekly,5.23038
9543088848777363,2017-05-27,Weekly,5.23038
9543088848777363,2017-06-03,Weekly,5.37
9543088848777363,2017-06-10,Weekly,5.37
9543088848777363,2017-06-17,Weekly,5.37
9543088848777363,2017-06-24,Weekly,5.37
9543088848777363,2017-07-01,Weekly,5.37
9543088848777363,2017-07-08,Weekly,5.3879
9543088848777363,2017-07-15,Weekly,5.3879
78808238834223,2017-08-16,Yearly,119.99
6452954891950964,2017-10-19,Yearly Monthly Billing,9.844479
6452954891950964,2017-11-19,Yearly Monthly Billing,9.91599075
6452954891950964,2017-12-19,Yearly Monthly Billing,10.03616983
6452954891950964,2018-01-19,Yearly Monthly Billing,10.03617038
6452954891950964,2018-03-19,Yearly Monthly Billing,10.045278
6452954891950964,2018-04-19,Yearly Monthly Billing,9.7370865
6452954891950964,2018-05-19,Yearly Monthly Billing,9.66890475
6452954891950964,2018-06-19,Yearly Monthly Billing,9.70362
6452954891950964,2018-07-19,Yearly Monthly Billing,9.408224634
6452954891950964,2018-08-19,Yearly Monthly Billing,9.61595775
6452954891950964,2018-09-19,Yearly Monthly Billing,9.4453785
6452954891950964,2018-10-19,Yearly Monthly Billing,9.41116275
6452954891950964,2018-11-19,Yearly Monthly Billing,9.5113125
6452954891950964,2018-12-19,Yearly Monthly Billing,9.479511
6452954891950964,2019-01-19,Yearly Monthly Billing,9.41216175
6452954891950964,2019-02-24,Yearly Monthly Billing,9.30310425
6452954891950964,2019-03-23,Yearly Monthly Billing,9.26031375
6452954891950964,2019-04-19,Yearly Monthly Billing,9.28712025
6452954891950964,2019-05-19,Yearly Monthly Billing,9.4237335
6452954891950964,2019-06-19,Yearly Monthly Billing,9.3155085
6452954891950964,2019-07-19,Yearly Monthly Billing,9.110547
6452954891950964,2019-08-19,Yearly Monthly Billing,9.04253175
6452954891950964,2019-09-27,Yearly Monthly Billing,9.21752325
6944496358510637,2017-09-20,Yearly Monthly Billing,14.99
6944496358510637,2017-10-20,Yearly Monthly Billing,14.99
6944496358510637,2017-11-20,Yearly Monthly Billing,14.99
6944496358510637,2017-12-20,Yearly Monthly Billing,14.99
6944496358510637,2018-01-20,Yearly Monthly Billing,14.99
2832583602906218,2017-12-30,Yearly Monthly Billing,9.99
2832583602906218,2018-01-30,Yearly Monthly Billing,9.99
91918153920072,2017-12-17,Yearly,119.9988024
7704391134518028,2017-12-11,Yearly,119.9982143
4708077018303854,2017-08-29,Monthly,19.99
4708077018303854,2017-09-29,Monthly,19.99
4708077018303854,2017-11-04,Monthly,19.99
4708077018303854,2017-11-29,Monthly,19.99
4708077018303854,2017-12-29,Monthly,19.99
3418924709990143,2017-06-05,Yearly,119.9975599
5130570030421168,2017-06-10,Yearly,119.9977001
3525037116954909,2017-08-05,Yearly,119.9989484
8602538889696169,2017-06-16,Yearly,119.99
6295053157004331,2017-07-20,Yearly,119.99
2.23229E+15,2017-07-19,Yearly,119.9983546
4556087945528247,2017-12-25,Yearly,37.1277425
8074371611643073,2017-11-25,Yearly,59.54557408
446363438974906,2017-06-26,Monthly,19.57541
446363438974906,2017-07-26,Monthly,19.41836
446363438974906,2017-08-26,Monthly,19.00305
446363438974906,2017-09-26,Monthly,18.23176
446363438974906,2017-10-26,Monthly,18.66801
446363438974906,2018-02-05,Yearly,68.60291
446363438974906,2019-02-05,Yearly,65.36728
9225925868741741,2017-04-17,Yearly,119.9978066
9225925868741741,2018-04-17,Yearly,119.9978066
9225925868741741,2019-04-17,Yearly,119.9978066
5467456782519791,2017-06-30,Yearly,129.5626439
5467456782519791,2018-06-30,Yearly,120.1722298
7029985929956358,2017-02-08,Yearly,119.99
743278999956724,2017-09-16,Yearly Monthly Billing,14.99
743278999956724,2017-10-16,Yearly Monthly Billing,14.99
743278999956724,2017-11-16,Yearly Monthly Billing,14.99
743278999956724,2017-12-16,Yearly Monthly Billing,14.99
743278999956724,2018-01-16,Yearly Monthly Billing,14.99
743278999956724,2018-03-16,Yearly Monthly Billing,14.99
743278999956724,2018-04-16,Yearly Monthly Billing,14.99
743278999956724,2018-05-16,Yearly Monthly Billing,14.99
743278999956724,2018-06-16,Yearly Monthly Billing,14.99
743278999956724,2018-07-16,Yearly Monthly Billing,14.99
743278999956724,2018-08-16,Yearly Monthly Billing,14.99
14221537339042,2017-07-09,Yearly,119.9990474
956983549788059,2017-09-30,Yearly,120.3157111
1893167475262512,2017-11-19,Yearly,126.5391009
2181412393289471,2018-03-11,Monthly,19.99435939
2181412393289471,2018-04-11,Monthly,19.99435939
2181412393289471,2019-10-04,Yearly,19.99435939
2181412393289471,2017-02-13,Monthly,20.04897555
2181412393289471,2017-03-13,Monthly,20.04897555
2181412393289471,2017-04-13,Monthly,20.04897555
2181412393289471,2017-05-13,Monthly,20.04897555
2181412393289471,2017-06-13,Monthly,20.04897555
2181412393289471,2017-07-13,Monthly,20.04897555
2181412393289471,2017-08-13,Monthly,20.04897555
2181412393289471,2017-09-13,Monthly,20.04897555
2181412393289471,2017-10-13,Monthly,20.04897555
